ID,VIDEOID,COMMENT,VIDEONAME
Ugz7aeMsU5Mmyb1srbB4AaABAg,KUaVjms6yyY,Marshmello,Marshmello - Power (Official Music Video)
UgwouRUoVIMmhe2-jEh4AaABAg,KUaVjms6yyY,"<a href=""https://www.youtube.com/watch?v=KUaVjms6yyY&amp;t=0m16s"">0:16</a>.",Marshmello - Power (Official Music Video)
Ugyvzsn7XEEwSsBmEKh4AaABAg,KUaVjms6yyY,goot  omg,Marshmello - Power (Official Music Video)
Ugxt8DM4LJeD48snMql4AaABAg,KUaVjms6yyY,"he protecc   he attac  but most importantly,         he made the best tracc",Marshmello - Power (Official Music Video)
Ugzh3kX7sQqG7GYL90d4AaABAg,KUaVjms6yyY,Marshmello please go israel,Marshmello - Power (Official Music Video)
UgxIsY1L2W3SL7BRT-J4AaABAg,KUaVjms6yyY,"<a href=""https://www.youtube.com/watch?v=KUaVjms6yyY&amp;t=0m16s"">0:16</a> invent in Fortnite!",Marshmello - Power (Official Music Video)
Ugyja_3bFgPx4Snywg14AaABAg,KUaVjms6yyY,best DJ and music producer ever,Marshmello - Power (Official Music Video)
Ugyc2aGHfm6DGen-twJ4AaABAg,KUaVjms6yyY,Big fan,Marshmello - Power (Official Music Video)
UgyOK3r5g1_hdaAFiVF4AaABAg,KUaVjms6yyY,,Marshmello - Power (Official Music Video)
Ugw5j1aHi2vn-bhfTQx4AaABAg,KUaVjms6yyY,"am i the only one who spotted logic <a href=""https://www.youtube.com/watch?v=KUaVjms6yyY&amp;t=1m09s"">1:09</a> and through out??",Marshmello - Power (Official Music Video)
Ugzt07wPdC9Ah9L1nnJ4AaABAg,KUaVjms6yyY,wow.... only wow... Great Job...,Marshmello - Power (Official Music Video)
UgzNraSzI-STNIAXjEx4AaABAg,KUaVjms6yyY,TEAM FRANAIS VOUS TES L!!!!  ,Marshmello - Power (Official Music Video)
UgwjEb-ULiit49jqxyl4AaABAg,KUaVjms6yyY,Had no idea Marshmellos take cereal,Marshmello - Power (Official Music Video)
Ugx4A-_ofoUEdDAeZW14AaABAg,KUaVjms6yyY,,Marshmello - Power (Official Music Video)
UgwMInzldpAsnHzowNx4AaABAg,KUaVjms6yyY,Who is from Georgia ????,Marshmello - Power (Official Music Video)
UgzkJc_2wXjX2CzMnOt4AaABAg,KUaVjms6yyY,Fortnite,Marshmello - Power (Official Music Video)
UgxB2z8dnaXiICpuSIV4AaABAg,KUaVjms6yyY,Who is better?  Marshmallowlike  Alan walkercomment,Marshmello - Power (Official Music Video)
Ugy57BZPBEXEZY8dVKN4AaABAg,KUaVjms6yyY,JUSTIN Bieber VS MARSHMELLO LIKE MARSHMELLO  COMMENT JUSTIN  LET S GOO MELLOGANG,Marshmello - Power (Official Music Video)
UgwrTkbsvloWiwm63v94AaABAg,KUaVjms6yyY,I Love U marshmallow u r da BEST!!! ,Marshmello - Power (Official Music Video)
Ugz8ndOIDRm50h2-_FN4AaABAg,KUaVjms6yyY,"Anne Marie <a href=""https://www.youtube.com/watch?v=KUaVjms6yyY&amp;t=1m47s"">1:47</a>",Marshmello - Power (Official Music Video)
UgwjbH2CNSjFSXm0eKR4AaABAg,KUaVjms6yyY,Cad os br fs de marmello?,Marshmello - Power (Official Music Video)
Ugz4WVUmRDjBF_KtJ9J4AaABAg,KUaVjms6yyY,Este men motiva a ser un gran Dj,Marshmello - Power (Official Music Video)
UgyFp-j-CAsa16se2tF4AaABAg,nwLxTWzvSkw,You should try minimalism and have Matt D&#39;Avella as the expert!,The Try Guys Live Like 80-Year-Olds For A Day
Ugx7Xpce90CNXvW_gi14AaABAg,nwLxTWzvSkw,"Yooooo, when Eugene said Alexa, Im home MY Alexa turned on and responded with well hello Im happy ur here! Ive never been so scared and confused in my life.",The Try Guys Live Like 80-Year-Olds For A Day
UgwLpqSzex7ld294DB14AaABAg,nwLxTWzvSkw,"Everyone deserves respect therefor give respect to get respect, problem is older people in my personal experience forget that and thats not how it works! Also its hard living with a disability at my age it seems like it will be hell if and when I get old. Thanks for the grim look at my future... ",The Try Guys Live Like 80-Year-Olds For A Day
Ugz55LkMCDDRfpTCaet4AaABAg,nwLxTWzvSkw,getting old isnt for sissies.,The Try Guys Live Like 80-Year-Olds For A Day
UgzmNCepZm0HCwarAUV4AaABAg,nwLxTWzvSkw,"When Eugene keep calling for his Alexa, my Alexa kept going off too ",The Try Guys Live Like 80-Year-Olds For A Day
UgwuBx6WHFh2VyQOnUl4AaABAg,nwLxTWzvSkw,The editing on this video is amaaaazing! Gets better and better with each release! Good job team!,The Try Guys Live Like 80-Year-Olds For A Day
UgyRLO2KOtMd1Q4111Z4AaABAg,nwLxTWzvSkw, video talks about staying healthy to work longer</b>   me at 28 wanting to retire tomorrow</b> pass.,The Try Guys Live Like 80-Year-Olds For A Day
UgzCcvtSlBzIaxlsf0F4AaABAg,nwLxTWzvSkw,"My name is Agnes, and I will never think of my name the same way again",The Try Guys Live Like 80-Year-Olds For A Day
UgzJ4jbFj_-93CD1rAl4AaABAg,nwLxTWzvSkw,I feel like &quot;Stairs&quot; would be a very relatable movie,The Try Guys Live Like 80-Year-Olds For A Day
UgzKF2YUU30PN0-gbZp4AaABAg,nwLxTWzvSkw,im in my mid 20s yet half of this shit is my daily life. Oh chronic illness you really have made me an old lady,The Try Guys Live Like 80-Year-Olds For A Day
Ugx0aFuSRu9KMQm8SlV4AaABAg,nwLxTWzvSkw,"I actually have a phobia of old age.. Just thinking of getting old makes me emotional, movies where something happens to old people, or just old people in general just make me so emotional. I&#39;m just scared of getting old and not being able to do what I used to be able to.",The Try Guys Live Like 80-Year-Olds For A Day
Ugy6TUP0rxE3wricvPZ4AaABAg,nwLxTWzvSkw,The guys should have a DDR match,The Try Guys Live Like 80-Year-Olds For A Day
UgyRD9IoU8iHZFp8G594AaABAg,nwLxTWzvSkw,Please make a series on deafness and the deaf community!!!,The Try Guys Live Like 80-Year-Olds For A Day
UgzhLUYQsKaipyREVSx4AaABAg,nwLxTWzvSkw,Why dont you do a young age series PLEAAAAAAAASSSSSSEEEEE,The Try Guys Live Like 80-Year-Olds For A Day
Ugyt8iZXE0VKXdbpnJd4AaABAg,nwLxTWzvSkw,Couldnt help myself googling the book on the table during the MIT prof. interview `The Longevity Economy` looks really interesting,The Try Guys Live Like 80-Year-Olds For A Day
UgyCf_hzeLb5fbSKBDd4AaABAg,nwLxTWzvSkw,I like u crocs,The Try Guys Live Like 80-Year-Olds For A Day
UgzU-5mtZXwONNAde5B4AaABAg,nwLxTWzvSkw,Please try driving with AGNES ,The Try Guys Live Like 80-Year-Olds For A Day
UgyKQpNgLtg-X_fxWWR4AaABAg,nwLxTWzvSkw,Some of the stuff that zack&#39;s grandma said was so incredibly sad ...,The Try Guys Live Like 80-Year-Olds For A Day
UgyhWqLlRQ0p96DDYxR4AaABAg,nwLxTWzvSkw,"What is. A 80 year old wore it,Will They Be feeling like a 160 year old",The Try Guys Live Like 80-Year-Olds For A Day
UgxYOvV9ck85RVuSgvZ4AaABAg,nwLxTWzvSkw,What&#39;s his chronic illness?,The Try Guys Live Like 80-Year-Olds For A Day
UgzRejQM8yPwNEM_wcV4AaABAg,nwLxTWzvSkw,Oompa Loompas would be soo hot if they were white!!,The Try Guys Live Like 80-Year-Olds For A Day
Ugx82JS1yPtvZqu8k2B4AaABAg,nwLxTWzvSkw,He just walks up the stairs and the escalator is right behind him. How ironic.,The Try Guys Live Like 80-Year-Olds For A Day
UgwgTEVMwyruLD8PRP54AaABAg,nwLxTWzvSkw,Killem was the first person to do this. He should get credit for the idea,The Try Guys Live Like 80-Year-Olds For A Day
UgzX60v1xWPHd9JmRap4AaABAg,nwLxTWzvSkw,This was actually eyeopening,The Try Guys Live Like 80-Year-Olds For A Day
UgzoSRqi7vgIiaKE0Q14AaABAg,nwLxTWzvSkw,Suggestion for a try guys video: Kiss art Ie: Make art out of you wearing lipstick and kissing a canvas,The Try Guys Live Like 80-Year-Olds For A Day
UgxmJjOSUJN2YlkVFwx4AaABAg,nwLxTWzvSkw,,The Try Guys Live Like 80-Year-Olds For A Day
Ugy6g9xu5p3RUpvKBA94AaABAg,nwLxTWzvSkw,"A lot of places, especially in the west, has lost a lot of respect for its older members... and they are a huge part of the community. I really like his point about quality of life!",The Try Guys Live Like 80-Year-Olds For A Day
UgzS5s_-igf5GxROhQt4AaABAg,nwLxTWzvSkw,Eugene set off my Alexa ,The Try Guys Live Like 80-Year-Olds For A Day
UgwIZ9vxun9lTX9MQW94AaABAg,nwLxTWzvSkw,nobody :  literally nobody:  Zach- did you know I have a chronic illness,The Try Guys Live Like 80-Year-Olds For A Day
UgzcWhThfcc-yN9-FKF4AaABAg,nwLxTWzvSkw,Donald Trump likes ballet,The Try Guys Live Like 80-Year-Olds For A Day
UgzAtH-4-I1pRhi0Lj94AaABAg,nwLxTWzvSkw,"The music that comes in around <a href=""https://www.youtube.com/watch?v=nwLxTWzvSkw&amp;t=3m00s"">3:00</a> is called Danse Macabre and is a dance about the dead, naturally. Like old people moving. Clever music choice, Buzzfeed.",The Try Guys Live Like 80-Year-Olds For A Day
UgyDSu31EqwosCWi5nl4AaABAg,nwLxTWzvSkw,I don&#39;t like it,The Try Guys Live Like 80-Year-Olds For A Day
Ugx8L4e215wzca11Sch4AaABAg,nwLxTWzvSkw,Ned was so weird about Miles...,The Try Guys Live Like 80-Year-Olds For A Day
UgzZTANO0oLesTVxpa14AaABAg,nwLxTWzvSkw, its been two minutes</b>   Zac- must mention his illness or he will explode!,The Try Guys Live Like 80-Year-Olds For A Day
UgxquHXZkZSyvuuFe3l4AaABAg,nwLxTWzvSkw,Dam it who else thought the vid was 24 hours long xd,The Try Guys Live Like 80-Year-Olds For A Day
UgzCQMMA0aph3RdAQJt4AaABAg,nwLxTWzvSkw,That guy is just tryna make life easier for himself hes damn near 60 lmaoo,The Try Guys Live Like 80-Year-Olds For A Day
Ugz1OQ11AQYmRwWrwMV4AaABAg,nwLxTWzvSkw,So confusing cause my sisters name is Agnes,The Try Guys Live Like 80-Year-Olds For A Day
Ugx49XHdrDj5nh3tnTJ4AaABAg,nwLxTWzvSkw,Does Zach have a girlfriend???,The Try Guys Live Like 80-Year-Olds For A Day
Ugyc1X8RKsrKURUu1jB4AaABAg,nwLxTWzvSkw,Idek how to react around the elderly sometimes because Im terrified the generational gap with make them judge me,The Try Guys Live Like 80-Year-Olds For A Day
UgxmUsaDFrTLB7GNmMp4AaABAg,nwLxTWzvSkw,"have a challenge where ned doesn&#39;t mention him being married, having a wife, his baby, being married, or even his family in general for 24hours",The Try Guys Live Like 80-Year-Olds For A Day
Ugy8Yo_OO_5LSJx2u3d4AaABAg,nwLxTWzvSkw,"Its videos like these is what I really like about the Try Guys series. They put themselves in other people&#39;s shoes. Have an expert in the field, explain it, and at the end of the day the Try Guys have so much lifetime experiences doing these videos.",The Try Guys Live Like 80-Year-Olds For A Day
UgypjpOrYatKnf4EcQR4AaABAg,nwLxTWzvSkw,Hahahahahha  I would love for these guys to have a way to understand arthritis in your knee so wearing a brace and relying on a cane to walk hearing and vision loss at the age of 21 I am not even old and my body is already giving up on me this is my life you don&#39;t have to be 80 years old to experience some of these things,The Try Guys Live Like 80-Year-Olds For A Day
UgzeiuoFwllzkQ3qRpJ4AaABAg,nwLxTWzvSkw,When Eugene told his Alexia &quot;I love you&quot; mine responded &quot;I&#39;m flattered&quot; ,The Try Guys Live Like 80-Year-Olds For A Day
Ugyb0LzrqVtZyVV9knt4AaABAg,nwLxTWzvSkw,Rhoda is gorgeous ,The Try Guys Live Like 80-Year-Olds For A Day
Ugx2HZz1w0PbNy10i2B4AaABAg,nwLxTWzvSkw,Ive watched the ending like 12 times  make sure you use protection I always carry my laser gun,The Try Guys Live Like 80-Year-Olds For A Day
UgwTdOKQN2VvCJqqjTJ4AaABAg,nwLxTWzvSkw,D: thats so rude.. Respect old people dont ignore them smhhh,The Try Guys Live Like 80-Year-Olds For A Day
Ugylds0K-PjwqtzBs4h4AaABAg,nwLxTWzvSkw,"They should of got a energetic old person to show that not all old people act &quot;old&quot;. Some of them go out, do light sports or go to the gym, run, bike, swim, go hiking, orrr work as many people 60+ still arent retired or dont want to retire.",The Try Guys Live Like 80-Year-Olds For A Day
Ugw1_SdL71nze2BDJaN4AaABAg,nwLxTWzvSkw,Do any UK supermarkets supply scooters like Keith used? I&#39;ve never seen any.,The Try Guys Live Like 80-Year-Olds For A Day
UgzWyROZL3PQGzootSZ4AaABAg,nwLxTWzvSkw,Eugene stop talking to my Alexa,The Try Guys Live Like 80-Year-Olds For A Day
UgyJQooGuEAU7PkBsZh4AaABAg,nwLxTWzvSkw,"Thanks for giving me anxiety, you guys.",The Try Guys Live Like 80-Year-Olds For A Day
Ugwjj8-FzzHIOZSpb7V4AaABAg,nwLxTWzvSkw,Hello its 1:42 am rn and I have school (oops just woke up my brother smh),The Try Guys Live Like 80-Year-Olds For A Day
Ugy4qyK3gAGYmGlDmwZ4AaABAg,nwLxTWzvSkw,can you guys compete to cook for a 3-course meal using limited household appliances such as coffee maker/iron/hair dryer?,The Try Guys Live Like 80-Year-Olds For A Day
Ugz9s7G3hX2SNvAPpIh4AaABAg,nwLxTWzvSkw,How sore where these guys the next day! They used so many muscles they never use. Ouch,The Try Guys Live Like 80-Year-Olds For A Day
Ugw9aCtV1BeU8qKzWi14AaABAg,nwLxTWzvSkw,wow. The arguments the expert put forwards are actually really cohesive and make a lot of sense.,The Try Guys Live Like 80-Year-Olds For A Day
Ugy9kuJEAEp92HJCWI54AaABAg,nwLxTWzvSkw,"<a href=""https://www.youtube.com/watch?v=nwLxTWzvSkw&amp;t=6m50s"">6:50</a>: &quot;Kieth...sort of <i>vegan</i> from Tennessee&quot; ~ OK Mr. KFC.",The Try Guys Live Like 80-Year-Olds For A Day
UgyxN2ql2UToFZ-HN9d4AaABAg,nwLxTWzvSkw,I didnt even have to try the simulator and I already feel so much more empathy for my grandma,The Try Guys Live Like 80-Year-Olds For A Day
UgxlBfgGOMOKuoSnLIR4AaABAg,nwLxTWzvSkw,"The try guys will probably never read this and probably don&#39;t care anyway , but I had  dream last night. It was my birthday and my boyfriend had organised for me and him to have a threesome and I said &quot;I didn&#39;t want one&quot;, but he was like &quot;you said you would&quot; so I said &quot;If you want to sleep with another women go ahead&quot; and tben he asked me if I would be mad about it I said no (oblivious lying). So he sleptn with her the next day I was having a birthday meal with all my friends but the tables were seperate so I asked him to sit on the other table. apparently me and the try guys were good friends. So I told them what happend and Eugene was like &quot;shall we make him  jealous?&quot;. So I agreed we were being all flirty, touchy and feely. Then my boyfriend started to go mad like wtf are you doing and screamed in the restaurant that he slept with someone else.  so then everyone leaves I go to the try guys house me and Eugene start getting it on then his mum walks into the livving room so we stop and that was that your weren&#39;t interested in me anymore I was gutted ",The Try Guys Live Like 80-Year-Olds For A Day
Ugz4PiL68Xw-G1teahR4AaABAg,nwLxTWzvSkw,As a porchman at a grocery store... I feel what Keith feels nearly every day riding a motor cart X&#39;D,The Try Guys Live Like 80-Year-Olds For A Day
UgzSF9_uUU3NCtAlcEN4AaABAg,nwLxTWzvSkw,90 year old sorta vegan for the win!!,The Try Guys Live Like 80-Year-Olds For A Day
UgySuJ21BtU1lObKUyF4AaABAg,nwLxTWzvSkw,The best part of this video was Miles pretending to be Ned&#39;s son. I don&#39;t want to grow old. It looks sad.,The Try Guys Live Like 80-Year-Olds For A Day
Ugybz-yaFPHTDI7En1R4AaABAg,nwLxTWzvSkw,Seems similar to chronic conditions too,The Try Guys Live Like 80-Year-Olds For A Day
Ugwzop_PcNOZ0_04y8p4AaABAg,nwLxTWzvSkw,oh my god. whenever its just me and my grandma its a disaster because we both cant see well especially when shes driving or we&#39;re in the store shopping,The Try Guys Live Like 80-Year-Olds For A Day
UgwnDQ-wCdtKC1bL8mJ4AaABAg,nwLxTWzvSkw,I love the way the video is formatted. It is a really interesting and unique style to present and is very authentically you guys. Super cool to see!,The Try Guys Live Like 80-Year-Olds For A Day
Ugwzh9JlCPB7ZW1n_a54AaABAg,nwLxTWzvSkw,Try being chronically ill. I&#39;m 21 but yet have the body of an 80-year-old that I get to have for the rest of my life.,The Try Guys Live Like 80-Year-Olds For A Day
UgwYUNaHPKPR40RBFOx4AaABAg,nwLxTWzvSkw,im not even 3 minutes but i feel like eugene will have a lot of fun when he gets old,The Try Guys Live Like 80-Year-Olds For A Day
UgxgUErrBK-Yk0wrpI14AaABAg,nwLxTWzvSkw,I always respect my elders. i speak to older people with love above all...  I feel so sad that older people are pushed away by us. We need to change it&#39;s so sad and hurts them so much they don&#39;t even speak about it... . It&#39;s simple hi how are you? Nice weather? Nice day. Just a little conversation.,The Try Guys Live Like 80-Year-Olds For A Day
UgzWwHsis_tRAfWA6R54AaABAg,nwLxTWzvSkw,"Eugene talking to his Alexa, made mine respond as well. I was freaking out",The Try Guys Live Like 80-Year-Olds For A Day
Ugy6csAegziwwC8hUA14AaABAg,nwLxTWzvSkw,Also am I the only one that fucking thinks Eugene is fuckin way to into himself like he&#39;d probably sniff his own farts thinking they smell like flowers,The Try Guys Live Like 80-Year-Olds For A Day
UgwC6YVYLlvOW1c_bh14AaABAg,nwLxTWzvSkw,Ok this was dumb and that bald guy has no idea what he&#39;s talking about half the time he&#39;s speaking out of his ass if old age is made up why would he make a suit that makes you old ? If your old fuck off your time is down your to weak to do heavy lifting your to fragile to do real work of your in a job that&#39;s easy going and slow pacing then fine go ahead work in a call center but stay out of the hard working environment your only slowing us down boomer,The Try Guys Live Like 80-Year-Olds For A Day
Ugy2Ais-nuovfmU40j54AaABAg,nwLxTWzvSkw,Miles is my hero.,The Try Guys Live Like 80-Year-Olds For A Day
UgzgEv0Hw43jPMvviWB4AaABAg,nwLxTWzvSkw,"Good things Ned have a son. If he have a daughter, he&#39;d be a very protective dad.",The Try Guys Live Like 80-Year-Olds For A Day
UgxCbywj6r_WtMzb7oB4AaABAg,nwLxTWzvSkw,No depends? Doesnt count,The Try Guys Live Like 80-Year-Olds For A Day
UgwNnTrUoHQQhyyMvQl4AaABAg,nwLxTWzvSkw,I could go a week with this ,The Try Guys Live Like 80-Year-Olds For A Day
UgwGCrk3vzgVY__gqQ14AaABAg,nwLxTWzvSkw,Zachs nana is the cutest thing Ive ever seen! Makes me miss my nana ,The Try Guys Live Like 80-Year-Olds For A Day
UgxKKUl53fkyrkH30N54AaABAg,nwLxTWzvSkw,i laugh at the dweebs who watched this . You just wasted half an hour for nothing.,The Try Guys Live Like 80-Year-Olds For A Day
UgxD7rj6nDUh3lkmFA94AaABAg,nwLxTWzvSkw, keith riding the scooter is a mood</b>,The Try Guys Live Like 80-Year-Olds For A Day
UgwBPLefUqadrwKDadV4AaABAg,nwLxTWzvSkw,You guys took this idea from Killiem,The Try Guys Live Like 80-Year-Olds For A Day
UgyOeIP2dy-Z4Dtofup4AaABAg,nwLxTWzvSkw,TRY GUYS TRY SATANS WATERFALL-periods,The Try Guys Live Like 80-Year-Olds For A Day
Ugz47QaKsRGcm1D0OYV4AaABAg,nwLxTWzvSkw,PERIODS PERIODS PERIODS THEY NEED TO DO PERIODS,The Try Guys Live Like 80-Year-Olds For A Day
Ugx26_5sgN_TDloN-1Z4AaABAg,nwLxTWzvSkw,they need to do periods,The Try Guys Live Like 80-Year-Olds For A Day
UgxVZ1BGlZ1GaKP3jhx4AaABAg,nwLxTWzvSkw," <a href=""https://www.youtube.com/watch?v=nwLxTWzvSkw&amp;t=6m41s"">6:41</a></b>  squidward vibes</b>",The Try Guys Live Like 80-Year-Olds For A Day
UgzibIoxX3XwG2TlVVt4AaABAg,nwLxTWzvSkw, today I learned why older people have cats</b>,The Try Guys Live Like 80-Year-Olds For A Day
UgxrWy7-FVWGsW6I5Sh4AaABAg,nwLxTWzvSkw,Lol I love miles,The Try Guys Live Like 80-Year-Olds For A Day
UgxYhcTHzIS_otiSOqd4AaABAg,nwLxTWzvSkw, imagine walking around with that suit on...</b>,The Try Guys Live Like 80-Year-Olds For A Day
UgzExdcujcv3pDeaOMt4AaABAg,nwLxTWzvSkw,My name is Alexa and I love hearing celebrities calling that robot and Eugene wasy fave to listen tp,The Try Guys Live Like 80-Year-Olds For A Day
Ugxia7lhW4H1eWBwLsd4AaABAg,nwLxTWzvSkw,"<a href=""https://www.youtube.com/watch?v=nwLxTWzvSkw&amp;t=18m53s"">18:53</a> meanwhile there&#39;s an up escalator right next to Zach",The Try Guys Live Like 80-Year-Olds For A Day
UgzgH-uwPX57HQrcoox4AaABAg,nwLxTWzvSkw,Zachs Grandma is so stunning!,The Try Guys Live Like 80-Year-Olds For A Day
Ugz4e_2j_bRZkCSeE5l4AaABAg,nwLxTWzvSkw,This is really heart breaking and scary honestly ,The Try Guys Live Like 80-Year-Olds For A Day
UgzUgtdQL33E7Gab_-l4AaABAg,nwLxTWzvSkw,Why do I find Ned so attractive. And Im a straight dude.,The Try Guys Live Like 80-Year-Olds For A Day
UgydDkjRHtGF8eK6LOh4AaABAg,nwLxTWzvSkw,"With my chronic conditions, this video is a great way to explain what chronic pain and fatigue are like",The Try Guys Live Like 80-Year-Olds For A Day
UgyBhV8jh7Aqipi3fnN4AaABAg,nwLxTWzvSkw,Man this video was so eye opening! So happy yall did this!!,The Try Guys Live Like 80-Year-Olds For A Day
